No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Jenis Bahaya,Metode Pengumpulan,waktu_urai_bulan,kategori_urai,kesulitan_encoded,nj_encoded,bp_encoded,cost_burden,high_cost_burden,potensi_pengolahan_enc,jenis_bahaya_enc,metode_pengumpulan_enc,kategori_enc,env_impact_score,econ_burden_score,recyclability_index
76,botol_kaca_76,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
77,botol_kaca_77,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
78,botol_kaca_78,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
79,botol_kaca_79,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
80,botol_kaca_80,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
81,botol_kaca_81,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
82,botol_kaca_82,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
83,botol_kaca_83,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
84,botol_kaca_84,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
85,botol_kaca_85,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
86,botol_kaca_86,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
87,botol_kaca_87,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
88,botol_kaca_88,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
89,botol_kaca_89,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
90,botol_kaca_90,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
91,botol_kaca_91,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
92,botol_kaca_92,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
93,botol_kaca_93,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
94,botol_kaca_94,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
95,botol_kaca_95,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
96,botol_kaca_96,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
97,botol_kaca_97,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
98,botol_kaca_98,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
99,botol_kaca_99,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
100,botol_kaca_100,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
101,botol_kaca_101,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
102,botol_kaca_102,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
103,botol_kaca_103,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
104,botol_kaca_104,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
105,botol_kaca_105,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
106,botol_kaca_106,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
107,botol_kaca_107,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
108,botol_kaca_108,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
109,botol_kaca_109,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
110,botol_kaca_110,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
111,botol_kaca_111,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
112,botol_kaca_112,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
113,botol_kaca_113,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
114,botol_kaca_114,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
115,botol_kaca_115,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
116,botol_kaca_116,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
117,botol_kaca_117,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
118,botol_kaca_118,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
119,botol_kaca_119,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
120,botol_kaca_120,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
121,botol_kaca_121,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
122,botol_kaca_122,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
123,botol_kaca_123,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
124,botol_kaca_124,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
125,botol_kaca_125,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
126,botol_kaca_126,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
127,botol_kaca_127,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
128,botol_kaca_128,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
129,botol_kaca_129,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
130,botol_kaca_130,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
131,botol_kaca_131,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
132,botol_kaca_132,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
133,botol_kaca_133,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
134,botol_kaca_134,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
135,botol_kaca_135,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
136,botol_kaca_136,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
137,botol_kaca_137,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
138,botol_kaca_138,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
139,botol_kaca_139,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
140,botol_kaca_140,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
141,botol_kaca_141,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
142,botol_kaca_142,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
143,botol_kaca_143,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
144,botol_kaca_144,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
145,botol_kaca_145,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
146,botol_kaca_146,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
147,botol_kaca_147,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
148,botol_kaca_148,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
149,botol_kaca_149,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
150,botol_kaca_150,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
151,botol_kaca_151,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,4,3,1,0,4,2,0,0.6170403587443947,0.9,0.48750000000000004
